date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:56:23	170/170	---MC-	200	added ('OK')	text/plain	date:Sat,%2021%20Mar%202020%2016:56:22%20GMT	https://skywarriorthemes.com/robots.txt		(from )
11:56:24	267873/267873	---MC-	200	added ('OK')	text/html	date:Sat,%2021%20Mar%202020%2016:56:23%20GMT	https://skywarriorthemes.com/blackfyre/	C:/Mis%20lugares%20Web/black%20fire/skywarriorthemes.com/blackfyre/index.html	(from )
11:56:24	971/971	---M--	200	added ('OK')	image/png	date:Fri,%2025%20Oct%202019%2010:33:10%20GMT	https://skywarriorthemes.com/blackfyre/wp-content/themes/blackfyre/img/stripe.png	C:/Mis%20lugares%20Web/black%20fire/skywarriorthemes.com/blackfyre/wp-content/themes/blackfyre/img/stripe.png	(from https://skywarriorthemes.com/blackfyre/)
11:56:25	275/275	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Mar%202020%2016:56:25%20GMT	https://skywarriorthemes.com/blackfyre/wp-content/themes/blackfyre	C:/Mis%20lugares%20Web/black%20fire/skywarriorthemes.com/blackfyre/wp-content/themes/blackfyre	(from https://skywarriorthemes.com/blackfyre/)
11:56:25	0/0	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2021%20Mar%202020%2016:56:25%20GMT	https://skywarriorthemes.com/blackfyre/wp-content/themes/blackfyre/	C:/Mis%20lugares%20Web/black%20fire/skywarriorthemes.com/blackfyre/wp-content/themes/blackfyre/index.html	(from https://skywarriorthemes.com/blackfyre/)
11:56:25	658638/658638	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Oct%202019%2010:33:10%20GMT	https://skywarriorthemes.com/blackfyre/wp-content/themes/blackfyre/img/header.jpg	C:/Mis%20lugares%20Web/black%20fire/skywarriorthemes.com/blackfyre/wp-content/themes/blackfyre/img/header.jpg	(from https://skywarriorthemes.com/blackfyre/)
11:56:26	1/1	---MC-	400	error ('Bad%20Request')	text/html	date:Sat,%2021%20Mar%202020%2016:56:25%20GMT	https://skywarriorthemes.com/blackfyre/wp-admin/admin-ajax.php	C:/Mis%20lugares%20Web/black%20fire/skywarriorthemes.com/blackfyre/wp-admin/admin-ajax.3.delayed	(from https://skywarriorthemes.com/blackfyre/)
11:56:26	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2021%20Mar%202020%2016:56:25%20GMT	https://skywarriorthemes.com/blackfyre/wp-admin/	C:/Mis%20lugares%20Web/black%20fire/skywarriorthemes.com/blackfyre/wp-admin/index.html	(from https://skywarriorthemes.com/blackfyre/)
11:56:26	1483/1483	---M--	200	added ('OK')	image/png	date:Fri,%2025%20Oct%202019%2010:33:10%20GMT	https://skywarriorthemes.com/blackfyre/wp-content/plugins/super-socializer/images/close.png	C:/Mis%20lugares%20Web/black%20fire/skywarriorthemes.com/blackfyre/wp-content/plugins/super-socializer/images/close.png	(from https://skywarriorthemes.com/blackfyre/)
11:56:26	540/540	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Oct%202019%2010:33:10%20GMT	https://skywarriorthemes.com/blackfyre/wp-content/themes/blackfyre/addons/clan-wars/js/tipsy/tipsy.css?ver=0.1.7	C:/Mis%20lugares%20Web/black%20fire/skywarriorthemes.com/blackfyre/wp-content/themes/blackfyre/addons/clan-wars/js/tipsy/tipsy2c90.css	(from https://skywarriorthemes.com/blackfyre/)
11:56:27	29295/29295	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Oct%202019%2010:33:10%20GMT	https://skywarriorthemes.com/blackfyre/wp-includes/css/dist/block-library/style.min.css?ver=5.2.5	C:/Mis%20lugares%20Web/black%20fire/skywarriorthemes.com/blackfyre/wp-includes/css/dist/block-library/style.min6619.css	(from https://skywarriorthemes.com/blackfyre/)
11:56:27	14729/14729	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Oct%202019%2010:33:10%20GMT	https://skywarriorthemes.com/blackfyre/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/style.css?ver=2.3.0	C:/Mis%20lugares%20Web/black%20fire/skywarriorthemes.com/blackfyre/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/stylea1ec.css	(from https://skywarriorthemes.com/blackfyre/)
11:56:27	22515/22515	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Oct%202019%2010:33:10%20GMT	https://skywarriorthemes.com/blackfyre/wp-content/themes/blackfyre/css/bbpress.css?ver=2.5.14-6684	C:/Mis%20lugares%20Web/black%20fire/skywarriorthemes.com/blackfyre/wp-content/themes/blackfyre/css/bbpress01c4.css	(from https://skywarriorthemes.com/blackfyre/)
11:56:27	58259/58259	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Oct%202019%2010:33:10%20GMT	https://skywarriorthemes.com/blackfyre/wp-content/themes/blackfyre/css/buddypress.css?ver=5.0.0	C:/Mis%20lugares%20Web/black%20fire/skywarriorthemes.com/blackfyre/wp-content/themes/blackfyre/css/buddypressbb93.css	(from https://skywarriorthemes.com/blackfyre/)
11:56:28	47303/47303	---MC-	200	added ('OK')	application/rss+xml	etag:%22b43ea6d59861aa00576397f600a4a118%22	https://skywarriorthemes.com/blackfyre/feed/	C:/Mis%20lugares%20Web/black%20fire/skywarriorthemes.com/blackfyre/feed/index.html	(from https://skywarriorthemes.com/blackfyre/)
11:56:28	16542/16542	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Oct%202019%2010:33:10%20GMT	https://skywarriorthemes.com/blackfyre/wp-content/plugins/woocommerce/assets/css/woocommerce-layout.css?ver=3.7.1	C:/Mis%20lugares%20Web/black%20fire/skywarriorthemes.com/blackfyre/wp-content/plugins/woocommerce/assets/css/woocommerce-layoutf43b.css	(from https://skywarriorthemes.com/blackfyre/)
11:56:28	5961/5961	---MC-	200	added ('OK')	application/rss+xml	etag:%22e7a92a5391e56dada332c1030e3ba0b1%22	https://skywarriorthemes.com/blackfyre/comments/feed/	C:/Mis%20lugares%20Web/black%20fire/skywarriorthemes.com/blackfyre/comments/feed/index.html	(from https://skywarriorthemes.com/blackfyre/)
11:56:28	6758/6758	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Oct%202019%2010:33:10%20GMT	https://skywarriorthemes.com/blackfyre/wp-content/plugins/woocommerce/assets/css/woocommerce-smallscreen.css?ver=3.7.1	C:/Mis%20lugares%20Web/black%20fire/skywarriorthemes.com/blackfyre/wp-content/plugins/woocommerce/assets/css/woocommerce-smallscreenf43b.css	(from https://skywarriorthemes.com/blackfyre/)
11:56:28	62639/62639	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Oct%202019%2010:33:10%20GMT	https://skywarriorthemes.com/blackfyre/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=3.7.1	C:/Mis%20lugares%20Web/black%20fire/skywarriorthemes.com/blackfyre/wp-content/plugins/woocommerce/assets/css/woocommercef43b.css	(from https://skywarriorthemes.com/blackfyre/)
11:56:28	739/739	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Oct%202019%2010:33:10%20GMT	https://skywarriorthemes.com/blackfyre/wp-content/themes/blackfyre/style.css?ver=20150401	C:/Mis%20lugares%20Web/black%20fire/skywarriorthemes.com/blackfyre/wp-content/themes/blackfyre/style3040.css	(from https://skywarriorthemes.com/blackfyre/)
11:56:28	5448/5448	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Oct%202019%2010:33:10%20GMT	https://skywarriorthemes.com/blackfyre/wp-content/themes/blackfyre/addons/clan-wars/css/site.css?ver=1.5.5	C:/Mis%20lugares%20Web/black%20fire/skywarriorthemes.com/blackfyre/wp-content/themes/blackfyre/addons/clan-wars/css/site2846.css	(from https://skywarriorthemes.com/blackfyre/)
11:56:29	0/0	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Oct%202019%2010:33:10%20GMT	https://skywarriorthemes.com/blackfyre/wp-content/themes/blackfyre/addons/clan-wars/css/widget.css?ver=1.5.5	C:/Mis%20lugares%20Web/black%20fire/skywarriorthemes.com/blackfyre/wp-content/themes/blackfyre/addons/clan-wars/css/widget2846.css	(from https://skywarriorthemes.com/blackfyre/)
11:56:29	35359/35359	---MCZ	200	added ('OK')	text/css	etag:W/%22265a36ec650d63e307e611cdf14d9b89%22	https://use.fontawesome.com/releases/v5.0.8/css/all.css?ver=20130401	C:/Mis%20lugares%20Web/black%20fire/use.fontawesome.com/releases/v5.0.8/css/alldd3c.css	(from https://skywarriorthemes.com/blackfyre/)
11:56:30	2041/2041	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Oct%202019%2010:33:10%20GMT	https://skywarriorthemes.com/blackfyre/wp-content/themes/blackfyre/css/shadowbox.css?ver=20160930	C:/Mis%20lugares%20Web/black%20fire/skywarriorthemes.com/blackfyre/wp-content/themes/blackfyre/css/shadowboxcbe0.css	(from https://skywarriorthemes.com/blackfyre/)
11:56:30	874/874	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Oct%202019%2010:33:10%20GMT	https://skywarriorthemes.com/blackfyre/wp-content/themes/blackfyre/css/easy-slider.css?ver=20160930	C:/Mis%20lugares%20Web/black%20fire/skywarriorthemes.com/blackfyre/wp-content/themes/blackfyre/css/easy-slidercbe0.css	(from https://skywarriorthemes.com/blackfyre/)
11:56:30	2292/2292	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Oct%202019%2010:33:10%20GMT	https://skywarriorthemes.com/blackfyre/wp-content/themes/blackfyre/css/tooltip.css?ver=20160930	C:/Mis%20lugares%20Web/black%20fire/skywarriorthemes.com/blackfyre/wp-content/themes/blackfyre/css/tooltipcbe0.css	(from https://skywarriorthemes.com/blackfyre/)
11:56:30	130035/130035	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Oct%202019%2010:33:10%20GMT	https://skywarriorthemes.com/blackfyre/wp-content/themes/blackfyre/css/bootstrap.css?ver=20160930	C:/Mis%20lugares%20Web/black%20fire/skywarriorthemes.com/blackfyre/wp-content/themes/blackfyre/css/bootstrapcbe0.css	(from https://skywarriorthemes.com/blackfyre/)
11:56:31	22515/22515	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Oct%202019%2010:33:10%20GMT	https://skywarriorthemes.com/blackfyre/wp-content/themes/blackfyre/css/bbpress.css?ver=20160930	C:/Mis%20lugares%20Web/black%20fire/skywarriorthemes.com/blackfyre/wp-content/themes/blackfyre/css/bbpresscbe0.css	(from https://skywarriorthemes.com/blackfyre/)
11:56:31	138588/138588	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Oct%202019%2010:33:10%20GMT	https://skywarriorthemes.com/blackfyre/wp-content/themes/blackfyre/css/main.css?ver=20160930	C:/Mis%20lugares%20Web/black%20fire/skywarriorthemes.com/blackfyre/wp-content/themes/blackfyre/css/maincbe0.css	(from https://skywarriorthemes.com/blackfyre/)
11:56:31	31145/31145	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Oct%202019%2010:33:10%20GMT	https://skywarriorthemes.com/blackfyre/wp-content/themes/blackfyre/css/woocommerce.css?ver=20160930	C:/Mis%20lugares%20Web/black%20fire/skywarriorthemes.com/blackfyre/wp-content/themes/blackfyre/css/woocommercecbe0.css	(from https://skywarriorthemes.com/blackfyre/)
11:56:31	58259/58259	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Oct%202019%2010:33:10%20GMT	https://skywarriorthemes.com/blackfyre/wp-content/themes/blackfyre/css/buddypress.css?ver=20160930	C:/Mis%20lugares%20Web/black%20fire/skywarriorthemes.com/blackfyre/wp-content/themes/blackfyre/css/buddypresscbe0.css	(from https://skywarriorthemes.com/blackfyre/)
11:56:31	13966/13966	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Oct%202019%2010:33:10%20GMT	https://skywarriorthemes.com/blackfyre/wp-content/themes/blackfyre/css/clanwars.css?ver=20160930	C:/Mis%20lugares%20Web/black%20fire/skywarriorthemes.com/blackfyre/wp-content/themes/blackfyre/css/clanwarscbe0.css	(from https://skywarriorthemes.com/blackfyre/)
11:56:31	3437/3437	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Oct%202019%2010:33:10%20GMT	https://skywarriorthemes.com/blackfyre/wp-content/themes/blackfyre/css/jquery.fancybox.css?ver=20150401	C:/Mis%20lugares%20Web/black%20fire/skywarriorthemes.com/blackfyre/wp-content/themes/blackfyre/css/jquery.fancybox3040.css	(from https://skywarriorthemes.com/blackfyre/)
11:56:32	8191/8191	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Oct%202019%2010:33:10%20GMT	https://skywarriorthemes.com/blackfyre/wp-content/themes/blackfyre/css/jquery.bxslider.css?ver=20150401	C:/Mis%20lugares%20Web/black%20fire/skywarriorthemes.com/blackfyre/wp-content/themes/blackfyre/css/jquery.bxslider3040.css	(from https://skywarriorthemes.com/blackfyre/)
11:56:32	53347/53347	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Oct%202019%2010:33:10%20GMT	https://skywarriorthemes.com/blackfyre/wp-content/themes/blackfyre/css/animate.css?ver=20150401	C:/Mis%20lugares%20Web/black%20fire/skywarriorthemes.com/blackfyre/wp-content/themes/blackfyre/css/animate3040.css	(from https://skywarriorthemes.com/blackfyre/)
11:56:32	10833/10833	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Oct%202019%2010:33:10%20GMT	https://skywarriorthemes.com/blackfyre/wp-content/themes/blackfyre/css/vcfixes.css?ver=20150401	C:/Mis%20lugares%20Web/black%20fire/skywarriorthemes.com/blackfyre/wp-content/themes/blackfyre/css/vcfixes3040.css	(from https://skywarriorthemes.com/blackfyre/)
11:56:32	6312/6312	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Oct%202019%2010:33:10%20GMT	https://skywarriorthemes.com/blackfyre/wp-includes/css/buttons.min.css?ver=5.2.5	C:/Mis%20lugares%20Web/black%20fire/skywarriorthemes.com/blackfyre/wp-includes/css/buttons.min6619.css	(from https://skywarriorthemes.com/blackfyre/)
11:56:33	47558/47558	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Oct%202019%2010:33:10%20GMT	https://skywarriorthemes.com/blackfyre/wp-includes/css/dashicons.min.css?ver=5.2.5	C:/Mis%20lugares%20Web/black%20fire/skywarriorthemes.com/blackfyre/wp-includes/css/dashicons.min6619.css	(from https://skywarriorthemes.com/blackfyre/)
11:56:33	11232/11232	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Oct%202019%2010:33:10%20GMT	https://skywarriorthemes.com/blackfyre/wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css?ver=4.2.6-78496d1	C:/Mis%20lugares%20Web/black%20fire/skywarriorthemes.com/blackfyre/wp-includes/js/mediaelement/mediaelementplayer-legacy.min45a0.css	(from https://skywarriorthemes.com/blackfyre/)
11:56:33	4163/4163	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Oct%202019%2010:33:10%20GMT	https://skywarriorthemes.com/blackfyre/wp-includes/js/mediaelement/wp-mediaelement.min.css?ver=5.2.5	C:/Mis%20lugares%20Web/black%20fire/skywarriorthemes.com/blackfyre/wp-includes/js/mediaelement/wp-mediaelement.min6619.css	(from https://skywarriorthemes.com/blackfyre/)
11:56:33	41306/41306	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Oct%202019%2010:33:10%20GMT	https://skywarriorthemes.com/blackfyre/wp-includes/css/media-views.min.css?ver=5.2.5	C:/Mis%20lugares%20Web/black%20fire/skywarriorthemes.com/blackfyre/wp-includes/css/media-views.min6619.css	(from https://skywarriorthemes.com/blackfyre/)
11:56:33	790/790	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Oct%202019%2010:33:10%20GMT	https://skywarriorthemes.com/blackfyre/wp-includes/js/imgareaselect/imgareaselect.css?ver=0.9.8	C:/Mis%20lugares%20Web/black%20fire/skywarriorthemes.com/blackfyre/wp-includes/js/imgareaselect/imgareaselect3bf4.css	(from https://skywarriorthemes.com/blackfyre/)
11:56:34	54776/54776	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Oct%202019%2010:33:10%20GMT	https://skywarriorthemes.com/blackfyre/wp-content/plugins/super-socializer/css/front.css?ver=7.12.37	C:/Mis%20lugares%20Web/black%20fire/skywarriorthemes.com/blackfyre/wp-content/plugins/super-socializer/css/front418f.css	(from https://skywarriorthemes.com/blackfyre/)
11:56:34	96873/96873	---M--	200	added ('OK')	application/javascript	date:Fri,%2025%20Oct%202019%2010:33:10%20GMT	https://skywarriorthemes.com/blackfyre/wp-includes/js/jquery/jquery.js?ver=1.12.4-wp	C:/Mis%20lugares%20Web/black%20fire/skywarriorthemes.com/blackfyre/wp-includes/js/jquery/jquery4a5f.js	(from https://skywarriorthemes.com/blackfyre/)
11:56:34	10056/10056	---M--	200	added ('OK')	application/javascript	date:Fri,%2025%20Oct%202019%2010:33:10%20GMT	https://skywarriorthemes.com/blackfyre/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1	C:/Mis%20lugares%20Web/black%20fire/skywarriorthemes.com/blackfyre/wp-includes/js/jquery/jquery-migrate.min330a.js	(from https://skywarriorthemes.com/blackfyre/)
11:56:34	484857/484857	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Oct%202019%2010:33:10%20GMT	https://skywarriorthemes.com/blackfyre/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5	C:/Mis%20lugares%20Web/black%20fire/skywarriorthemes.com/blackfyre/wp-content/plugins/js_composer/assets/css/js_composer.min52c7.css	(from https://skywarriorthemes.com/blackfyre/)
11:56:34	1057/1057	---M--	200	added ('OK')	application/javascript	date:Fri,%2025%20Oct%202019%2010:33:10%20GMT	https://skywarriorthemes.com/blackfyre/wp-content/themes/blackfyre/addons/clan-wars/js/jquery.cookie.pack.js?ver=1.5.5	C:/Mis%20lugares%20Web/black%20fire/skywarriorthemes.com/blackfyre/wp-content/themes/blackfyre/addons/clan-wars/js/jquery.cookie.pack2846.js	(from https://skywarriorthemes.com/blackfyre/)
11:56:35	823/823	---M--	200	added ('OK')	application/javascript	date:Fri,%2025%20Oct%202019%2010:33:10%20GMT	https://skywarriorthemes.com/blackfyre/wp-content/themes/blackfyre/addons/clan-wars/js/tabs.js?ver=1.5.5	C:/Mis%20lugares%20Web/black%20fire/skywarriorthemes.com/blackfyre/wp-content/themes/blackfyre/addons/clan-wars/js/tabs2846.js	(from https://skywarriorthemes.com/blackfyre/)
11:56:35	4371/4371	---M--	200	added ('OK')	application/javascript	date:Fri,%2025%20Oct%202019%2010:33:10%20GMT	https://skywarriorthemes.com/blackfyre/wp-content/themes/blackfyre/addons/clan-wars/js/tipsy/jquery.tipsy.js?ver=0.1.7	C:/Mis%20lugares%20Web/black%20fire/skywarriorthemes.com/blackfyre/wp-content/themes/blackfyre/addons/clan-wars/js/tipsy/jquery.tipsy2c90.js	(from https://skywarriorthemes.com/blackfyre/)
11:56:35	590/590	---M--	200	added ('OK')	application/javascript	date:Fri,%2025%20Oct%202019%2010:33:10%20GMT	https://skywarriorthemes.com/blackfyre/wp-content/themes/blackfyre/addons/clan-wars/js/public.js?ver=1.5.5	C:/Mis%20lugares%20Web/black%20fire/skywarriorthemes.com/blackfyre/wp-content/themes/blackfyre/addons/clan-wars/js/public2846.js	(from https://skywarriorthemes.com/blackfyre/)
11:56:35	135/135	---M--	200	added ('OK')	application/javascript	date:Fri,%2025%20Oct%202019%2010:33:10%20GMT	https://skywarriorthemes.com/blackfyre/wp-content/plugins/buddypress/bp-core/js/confirm.min.js?ver=5.0.0	C:/Mis%20lugares%20Web/black%20fire/skywarriorthemes.com/blackfyre/wp-content/plugins/buddypress/bp-core/js/confirm.minbb93.js	(from https://skywarriorthemes.com/blackfyre/)
11:56:36	1214/1214	---M--	200	added ('OK')	application/javascript	date:Fri,%2025%20Oct%202019%2010:33:10%20GMT	https://skywarriorthemes.com/blackfyre/wp-content/plugins/buddypress/bp-core/js/widget-members.min.js?ver=5.0.0	C:/Mis%20lugares%20Web/black%20fire/skywarriorthemes.com/blackfyre/wp-content/plugins/buddypress/bp-core/js/widget-members.minbb93.js	(from https://skywarriorthemes.com/blackfyre/)
11:56:36	119/119	---M--	200	added ('OK')	application/javascript	date:Fri,%2025%20Oct%202019%2010:33:10%20GMT	https://skywarriorthemes.com/blackfyre/wp-content/plugins/buddypress/bp-core/js/jquery-query.min.js?ver=5.0.0	C:/Mis%20lugares%20Web/black%20fire/skywarriorthemes.com/blackfyre/wp-content/plugins/buddypress/bp-core/js/jquery-query.minbb93.js	(from https://skywarriorthemes.com/blackfyre/)
11:56:36	1260/1260	---M--	200	added ('OK')	application/javascript	date:Fri,%2025%20Oct%202019%2010:33:10%20GMT	https://skywarriorthemes.com/blackfyre/wp-content/plugins/buddypress/bp-core/js/vendor/jquery-cookie.min.js?ver=5.0.0	C:/Mis%20lugares%20Web/black%20fire/skywarriorthemes.com/blackfyre/wp-content/plugins/buddypress/bp-core/js/vendor/jquery-cookie.minbb93.js	(from https://skywarriorthemes.com/blackfyre/)
11:56:36	2189/2189	---M--	200	added ('OK')	application/javascript	date:Fri,%2025%20Oct%202019%2010:33:10%20GMT	https://skywarriorthemes.com/blackfyre/wp-content/plugins/buddypress/bp-core/js/vendor/jquery-scroll-to.min.js?ver=5.0.0	C:/Mis%20lugares%20Web/black%20fire/skywarriorthemes.com/blackfyre/wp-content/plugins/buddypress/bp-core/js/vendor/jquery-scroll-to.minbb93.js	(from https://skywarriorthemes.com/blackfyre/)
11:56:36	33707/33707	---M--	200	added ('OK')	application/javascript	date:Fri,%2025%20Oct%202019%2010:33:10%20GMT	https://skywarriorthemes.com/blackfyre/wp-content/plugins/buddypress/bp-templates/bp-legacy/js/buddypress.min.js?ver=5.0.0	C:/Mis%20lugares%20Web/black%20fire/skywarriorthemes.com/blackfyre/wp-content/plugins/buddypress/bp-templates/bp-legacy/js/buddypress.minbb93.js	(from https://skywarriorthemes.com/blackfyre/)
11:56:37	9566/9566	---M--	200	added ('OK')	application/javascript	date:Fri,%2025%20Oct%202019%2010:33:10%20GMT	https://skywarriorthemes.com/blackfyre/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min.js?ver=2.70	C:/Mis%20lugares%20Web/black%20fire/skywarriorthemes.com/blackfyre/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min44fd.js	(from https://skywarriorthemes.com/blackfyre/)
11:56:37	2750/2750	---M--	200	added ('OK')	application/javascript	date:Fri,%2025%20Oct%202019%2010:33:10%20GMT	https://skywarriorthemes.com/blackfyre/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min.js?ver=3.7.1	C:/Mis%20lugares%20Web/black%20fire/skywarriorthemes.com/blackfyre/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.minf43b.js	(from https://skywarriorthemes.com/blackfyre/)
11:56:37	992/992	---M--	200	added ('OK')	application/javascript	date:Fri,%2025%20Oct%202019%2010:33:10%20GMT	https://skywarriorthemes.com/blackfyre/wp-content/plugins/js_composer/assets/js/vendors/woocommerce-add-to-cart.js?ver=6.0.5	C:/Mis%20lugares%20Web/black%20fire/skywarriorthemes.com/blackfyre/wp-content/plugins/js_composer/assets/js/vendors/woocommerce-add-to-cart52c7.js	(from https://skywarriorthemes.com/blackfyre/)
11:56:37	1860/1860	---M--	200	added ('OK')	application/javascript	date:Fri,%2025%20Oct%202019%2010:33:10%20GMT	https://skywarriorthemes.com/blackfyre/wp-includes/js/utils.min.js?ver=5.2.5	C:/Mis%20lugares%20Web/black%20fire/skywarriorthemes.com/blackfyre/wp-includes/js/utils.min6619.js	(from https://skywarriorthemes.com/blackfyre/)
11:56:38	89142/89142	---M--	200	added ('OK')	application/javascript	date:Fri,%2025%20Oct%202019%2010:33:10%20GMT	https://skywarriorthemes.com/blackfyre/wp-includes/js/plupload/moxie.min.js?ver=1.3.5	C:/Mis%20lugares%20Web/black%20fire/skywarriorthemes.com/blackfyre/wp-includes/js/plupload/moxie.mine34c.js	(from https://skywarriorthemes.com/blackfyre/)
11:56:38	15742/15742	---M--	200	added ('OK')	application/javascript	date:Fri,%2025%20Oct%202019%2010:33:10%20GMT	https://skywarriorthemes.com/blackfyre/wp-includes/js/plupload/plupload.min.js?ver=2.1.9	C:/Mis%20lugares%20Web/black%20fire/skywarriorthemes.com/blackfyre/wp-includes/js/plupload/plupload.min6c17.js	(from https://skywarriorthemes.com/blackfyre/)
11:56:38	156559/156559	---M--	200	added ('OK')	application/javascript	date:Fri,%2025%20Oct%202019%2010:33:10%20GMT	https://skywarriorthemes.com/blackfyre/wp-includes/js/mediaelement/mediaelement-and-player.min.js?ver=4.2.6-78496d1	C:/Mis%20lugares%20Web/black%20fire/skywarriorthemes.com/blackfyre/wp-includes/js/mediaelement/mediaelement-and-player.min45a0.js	(from https://skywarriorthemes.com/blackfyre/)
11:56:38	1193/1193	---M--	200	added ('OK')	application/javascript	date:Fri,%2025%20Oct%202019%2010:33:10%20GMT	https://skywarriorthemes.com/blackfyre/wp-includes/js/mediaelement/mediaelement-migrate.min.js?ver=5.2.5	C:/Mis%20lugares%20Web/black%20fire/skywarriorthemes.com/blackfyre/wp-includes/js/mediaelement/mediaelement-migrate.min6619.js	(from https://skywarriorthemes.com/blackfyre/)
11:56:39	894/894	---MC-	200	added ('OK')	text/xml	date:Sat,%2021%20Mar%202020%2016:56:38%20GMT	https://skywarriorthemes.com/blackfyre/xmlrpc.php?rsd	C:/Mis%20lugares%20Web/black%20fire/skywarriorthemes.com/blackfyre/xmlrpc0db0.php	(from https://skywarriorthemes.com/blackfyre/)
11:56:40	1045/1045	---M--	200	added ('OK')	text/xml	date:Fri,%2025%20Oct%202019%2010:33:10%20GMT	https://skywarriorthemes.com/blackfyre/wp-includes/wlwmanifest.xml	C:/Mis%20lugares%20Web/black%20fire/skywarriorthemes.com/blackfyre/wp-includes/wlwmanifest.xml	(from https://skywarriorthemes.com/blackfyre/)
11:56:40	580975/580975	---MC-	200	added ('OK')	application/json	date:Sat,%2021%20Mar%202020%2016:56:39%20GMT	https://skywarriorthemes.com/blackfyre/wp-json/	C:/Mis%20lugares%20Web/black%20fire/skywarriorthemes.com/blackfyre/wp-json/index.html	(from https://skywarriorthemes.com/blackfyre/)
11:56:40	2194/2194	---MC-	200	added ('OK')	application/json	date:Sat,%2021%20Mar%202020%2016:56:40%20GMT	https://skywarriorthemes.com/blackfyre/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fskywarriorthemes.com%2Fblackfyre%2F	C:/Mis%20lugares%20Web/black%20fire/skywarriorthemes.com/blackfyre/wp-json/oembed/1.0/embed3db8.json	(from https://skywarriorthemes.com/blackfyre/)
11:56:41	2279/2279	---MC-	200	added ('OK')	text/xml	date:Sat,%2021%20Mar%202020%2016:56:40%20GMT	https://skywarriorthemes.com/blackfyre/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fskywarriorthemes.com%2Fblackfyre%2F&format=xml	C:/Mis%20lugares%20Web/black%20fire/skywarriorthemes.com/blackfyre/wp-json/oembed/1.0/embed7fbf	(from https://skywarriorthemes.com/blackfyre/)
11:56:41	954/954	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Oct%202019%2010:33:10%20GMT	https://skywarriorthemes.com/blackfyre/wp-content/uploads/2015/02/cropped-logo-helmet-32x32.jpg	C:/Mis%20lugares%20Web/black%20fire/skywarriorthemes.com/blackfyre/wp-content/uploads/2015/02/cropped-logo-helmet-32x32.jpg	(from https://skywarriorthemes.com/blackfyre/)
